documento,topico,modelo,prompt,dataset_legivel,dataset_raw,resposta,silver_label,silver_is_not_found,resposta_is_not_found,detection_true,detection_pred,quality_applicable,quality_true,quality_pred,similarity,y_pred
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Pública com esforços restritos,Não encontrado,True,False,0,1,False,-1,0,0.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,IPCA + 10% (dez por cento) ao ano,Não encontrado,True,False,0,1,False,-1,0,0.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"100% da Taxa DI acrescida exponencialmente de sobretaxa (spread) de 1,40% ao ano, base 252 Dias Úteis",Não encontrado,True,False,0,1,False,-1,0,0.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$ 20.000.000,00 (vinte milhões de reais)",Não encontrado,True,False,0,1,False,-1,0,0.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_1_Escritura-Escritura_20210715_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,Não encontrado,Não encontrado,True,True,0,0,False,-1,0,1.0,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"em 7 parcelas semestrais: 02/10/2027 (14,2857%), 02/04/2028 (16,6667%), 02/10/2028 (20,0000%), 02/04/2029 (25,0000%), 02/10/2029 (33,3333%), 02/04/2030 (50,0000%), 02/10/2030 (100,0000%)","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.5617187023162842,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"O Valor Nominal Unitário ou saldo do Valor Nominal Unitário das Debêntures, conforme o caso, será amortizado em 7 (sete) parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela será devida em 02 de outubro de 2027, e as demais parcelas serão devidas em cada uma das respectivas datas de amortização das Debêntures, de acordo com as datas indicadas na 2ª (segunda) coluna da tabela abaixo (cada uma, uma “Data de Amortização das Debêntures”) e percentuais previstos na 3ª (terceira) coluna da tabela a seguir:

Parcela | Data de Amortização das Debêntures | Percentual do Saldo do Valor Nominal Unitário das Debêntures
1 | 02/10/2027 | 14,2857%
2 | 02/04/2028 | 16,6667%
3 | 02/10/2028 | 20,0000%
4 | 02/04/2029 | 25,0000%
5 | 02/10/2029 | 33,3333%
6 | 02/04/2030 | 50,0000%
7 | Data de Vencimento | 100,0000%","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,1,0.8878126740455627,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"7 (sete) parcelas, sendo a primeira parcela devida em 02 de outubro de 2027, nos percentuais de 14,2857%, 16,6667%, 20,0000%, 25,0000%, 33,3333%, 50,0000% e 100,0000% do Saldo do Valor Nominal Unitário, devidas sempre nos meses de abril e outubro de cada ano até a Data de Vencimento","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.8170691728591919,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"amortizado em 7 parcelas: 1ª em 02/10/2027 (14,2857%), 2ª em 02/04/2028 (16,6667%), 3ª em 02/10/2028 (20,0000%), 4ª em 02/04/2029 (25,0000%), 5ª em 02/10/2029 (33,3333%), 6ª em 02/04/2030 (50,0000%), 7ª em Data de Vencimento (100,0000%)","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.5967196226119995,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"7 parcelas semestrais: 14,2857% em 02/10/2027, 16,6667% em 02/04/2028, 20% em 02/10/2028, 25% em 02/04/2029, 33,3333% em 02/10/2029, 50% em 02/04/2030, 100% na Data de Vencimento","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.605856716632843,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,"7 parcelas semestrais a partir de 02/10/2027 (14,2857%; 16,6667%; 20%; 25%; 33,3333%; 50%; 100%)","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.5733100175857544,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"o Valor Nominal Unitário ou saldo do Valor Nominal Unitário (...) será amortizado em 7 (sete) parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela será devida em 02 de outubro de 2027 (...) Parcela 1: 02/10/2027 – 14,2857%; Parcela 2: 02/04/2028 – 16,6667%; Parcela 3: 02/10/2028 – 20,0000%; Parcela 4: 02/04/2029 – 25,0000%; Parcela 5: 02/10/2029 – 33,3333%; Parcela 6: 02/04/2030 – 50,0000%; Parcela 7: Data de Vencimento – 100,0000%","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.8024383187294006,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"7 (sete) parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo a primeira parcela devida em 02 de outubro de 2027. Percentuais: 1ª) 14,2857%, 2ª) 16,6667%, 3ª) 20,0000%, 4ª) 25,0000%, 5ª) 33,3333%, 6ª) 50,0000%, 7ª) 100,0000%","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.8468396663665771,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Claude Sonnet 4.5 Com raciocínio,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"Sem prejuízo dos pagamentos em decorrência de eventual vencimento antecipado das obrigações decorrentes das Debêntures, nos termos desta Escritura de Emisão, de resgate da totalidade das Debêntures decorrente da Oferta de Resgate Antecipado, Resgate Antecipado Facultativo e Aquisição Facultativa, com cancelamento total das Debêntures, o Valor Nominal Unitário ou saldo do Valor Nominal Unitário das Debêntures, conforme o caso, será amortizado em 7 (sete) parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela será devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortização das Debêntures, de acordo com as datas indicadas na 2ª (segunda) coluna da tabela abaixo (cada uma, uma ""Data de Amortização das Debêntures"") e percentuais previstos na 3ª (terceira) coluna da tabela a seguir:

Parcela | Data de Amortização das Debêntures | Percentual do Saldo do Valor Nominal Unitário das Debêntures
1 | 02/10/2027 | 14,2857%
2 | 02/04/2028 | 16,6667%
3 | 02/10/2028 | 20,0000%
4 | 02/04/2029 | 25,0000%
5 | 02/10/2029 | 33,3333%
6 | 02/04/2030 | 50,0000%
7 | Data de Vencimento | 100,0000%","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,0,0.7195016145706177,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Grok 4.1 Com raciocínio,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"em 7 parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo a primeira parcela em 02 de outubro de 2027","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,1,0.8734871745109558,
AALM_2_Escritura-Escritura_20240908_000.pdf,AMORTIZACAO,Sonar,pro_amortizacao,topics,prompt_geral_conhecimento_por_topic,"em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000","em 7 sete parcelas, devidas sempre nos meses de abril e outubro de cada ano, sendo que a primeira parcela ser devida em 02 de outubro de 2027, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debêntures, de acordo com as datas indicadas na 2 segunda coluna da tabela abaixo cada uma, uma Data de Amortização das Debêntures e percentuais previstos na 3 terceira coluna da tabela a seguir Parcela Data de Amortização das Debêntures Percentual do Saldo do Valor Nominal Unitário das Debêntures 1 02/10/2027 14,2857 2 02/04/2028 16,6667 3 02/10/2028 20,0000 4 02/04/2029 25,0000 5 02/10/2029 33,3333 6 02/04/2030 50,0000 7 Data de Vencimento 100,0000",False,False,1,1,True,1,1,1.0,
