documento,topico,resposta,modelo,prompt,dataset_legivel,dataset_raw,is_not_found
LINS_2_Escritura-Escritura_20240603_000.pdf,AMORTIZACAO,"O Valor Nominal Unitário Atualizado das Debêntures será amortizado, a partir do 3º (terceiro) ano contado da Data de Emissão (inclusive), sendo a primeira parcela devida no dia 15 de junho de 2027 e as demais parcelas em cada uma das respectivas datas de amortização das Debêntures, conforme a tabela: (1) 15 de junho de 2027: 16,6667%; (2) 15 de junho de 2028: 20,0000%; (3) 15 de junho de 2029: 25,0000%; (4) 15 de junho de 2030: 33,3333%; (5) 15 de junho de 2031: 50,0000%; (6) 15 de junho de 2032: 100,0000%.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
LINS_2_Escritura-Escritura_20240603_000.pdf,DESTINACAO_DOS_RECURSOS,"os recursos líquidos captados pela Emissora por meio da Emissão das Debêntures serão utilizados exclusivamente para o pagamento futuro e/ou reembolso de gastos, despesas ou dívidas relacionadas ao Projeto, que tenham ocorrido em prazo igual ou inferior 24 (vinte e quatro) meses contados da data de encerramento da Oferta ou para o pagamento futuro de despesas ou dívidas do capex de distribuição, conforme o caso, relacionados aos investimentos nos termos do Projeto.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
LINS_2_Escritura-Escritura_20240603_000.pdf,COVENANTS_FINANCEIROS,"a partir do exercício social a ser encerrado em 31 de março de 2025, não observância dos seguintes índices financeiros (Índices Financeiros): (a) Dívida Líquida / EBITDA Ajustado inferior ou igual a 2,50; e (b) Liquidez Corrente superior a 1,20.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,EMISSOR,MARFRIG GLOBAL FOODS S.A.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,CNPJ_DO_EMISSOR,03.853.8960001-40,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,DATA_DE_EMISSAO,o dia 28 de janeiro de 2022,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,PRAZO_DE_VENCIMENTO,"i o vencimento final das Debêntures da Primeira Série ocorrerá ao término do prazo de 1.448 (um mil e quatrocentos e quarenta e oito) dias a contar da Data de Emissão, vencendo, portanto, em 15 de janeiro de 2026 (Data de Vencimento da Primeira Série) e ii o vencimento final das Debêntures da Segunda Série ocorrerá ao término do prazo de 1.813 (um mil e oitocentos e treze) dias a contar da Data de Emissão, vencendo, portanto, em 15 de janeiro de 2027 (Data de Vencimento da Segunda Série)",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R$500.000.000,00 (quinhentos milhões de reais)",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,REGIME_DE_COLOCACAO,sob regime de garantia firme de colocação das Debêntures,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,NUMERO_DA_EMISSAO,10 (décima) emissão de debêntures,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,PUBLICO_ALVO,exclusivamente Investidores Profissionais,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"i Debêntures da Primeira Série: juros remuneratórios correspondentes à variação acumulada de 100% (cem por cento) da Taxa DI, acrescida de spread (sobretaxa) de 1,73% (um inteiro e setenta e três centésimos por cento) ao ano, base 252 Dias úteis; ii Debêntures da Segunda Série: juros remuneratórios correspondentes à variação acumulada de 100% (cem por cento) da Taxa DI, acrescida de spread (sobretaxa) de 1,83% (um inteiro e oitenta e três centésimos) ao ano, base 252 Dias úteis",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,AMORTIZACAO,"i Debêntures da Primeira Série: amortização do saldo do Valor Nominal Unitário em 2 (duas) parcelas anuais e consecutivas, a partir do 3º (terceiro) ano a contar da Data de Emissão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2025 (50,0000) e o último na Data de Vencimento da Primeira Série (100,0000); ii Debêntures da Segunda Série: amortização do saldo do Valor Nominal Unitário em 2 (duas) parcelas anuais e consecutivas, a partir do 4º (quarto) ano a contar da Data de Emissão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2026 (50,0000) e o último na Data de Vencimento da Segunda Série (100,0000)",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,DESTINACAO_DOS_RECURSOS,Os recursos líquidos captados pela Emissora por meio das Debêntures serão utilizados para capital de giro da gestão ordinária dos negócios da Emissora.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_10_Escritura-Escritura_20220128_000.pdf,COVENANTS_FINANCEIROS,"Vencimento Antecipado Não Automático: se o índice da Dívida Líquida/EBITDA da Emissora for maior que 4,75x.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,EMISSOR,MARFRIG GLOBAL FOODS S.A.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,CNPJ_DO_EMISSOR,03.853.8960001-40,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,DATA_DE_EMISSAO,"Para todos os fins e efeitos legais, a data de emisso das Debntures ser o dia 11 de novembro de 2022 Data de Emisso.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,PRAZO_DE_VENCIMENTO,"Observado o disposto nesta Escritura de Emisso, i o vencimento final das Debntures da Primeira Srie ocorrer ao trmino do prazo de 5 cinco anos a contar da Data de Emisso, vencendo, portanto, em 11 de novembro de 2027 Data de Vencimento da Primeira Srie e ii o vencimento final das Debntures da Segunda Srie ocorrer ao trmino do prazo de 7 sete anos a contar da Data de Emisso, vencendo, portanto, em 11 de novembro de 2029 Data de Vencimento da Segunda Srie e, em conjunto com a Data de Vencimento da Primeira Srie, as Datas de Vencimento, ressalvadas as hipteses de vencimento antecipado das obrigaes decorrentes das Debntures, de resgate antecipado total, nos termos desta Escritura de Emisso.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,VALOR_TOTAL_DA_EMISSAO,"O valor total da Emisso ser de R750.000.000,00 setecentos e cinquenta milhes de reais na Data de Emisso conforme definido abaixo Valor Total da Emisso",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,REGIME_DE_COLOCACAO,"As Debntures sero objeto de distribuio pblica com esforos restritos, sob regime de garantia firme de colocao das Debntures",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,NUMERO_DA_EMISSAO,A Emisso objeto da presente Escritura de Emisso constitui a 11 dcima primeira emisso de debntures da Emissora.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,PUBLICO_ALVO,A Oferta Restrita ter como pblico-alvo exclusivamente Investidores Profissionais.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"4.11.1. Remunerao das Debntures da Primeira Srie. Sobre o Valor Nominal Unitrio ou o saldo do Valor Nominal Unitrio das Debntures da Primeira Srie, conforme o caso, incidiro juros remuneratrios correspondentes variao acumulada de 100 cem por cento das taxas mdias dirias dos DI Depsitos Interfinanceiros de um dia, over extra-grupo, expressas na forma percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, calculadas e divulgadas diariamente pela B3, no informativo dirio disponvel em sua pgina na Internet httpwww.b3.com.br Taxa DI, acrescida de um spread ou sobretaxa de 1,55 um inteiro e cinquenta e cinco centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis.

4.11.2. Remunerao das Debntures da Segunda Srie. Sobre o Valor Nominal Unitrio ou o saldo do Valor Nominal Unitrio das Debntures da Segunda Srie, conforme o caso, incidiro juros remuneratrios correspondentes variao acumulada de 100 cem por cento da Taxa DI, acrescida de um spread ou sobretaxa de 1,70 um inteiro e setenta centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,AMORTIZACAO,"4.13. Amortizao do Principal

4.13.1. Amortizao do Principal das Debntures da Primeira Srie. Sem prejuzo dos pagamentos decorrentes de eventual vencimento antecipado das obrigaes decorrentes das Debntures da Primeira Srie, de resgate antecipado total ou de amortizao extraordinria das Debntures da Primeira Srie, o saldo do Valor Nominal Unitrio das Debntures da Primeira Srie ser amortizado 2 duas parcelas anuais, a partir do 4 quarto ano a contar da Data de Emisso, inclusive, sendo o primeiro pagamento devido em 11 de novembro de 2026, e o ltimo na Data de Vencimento da Primeira Srie, nos termos da tabela abaixo Parcela Data de Amortizao das Debntures da Primeira Srie do Saldo do Valor Nominal Unitrio a ser Amortizado 1 11 de novembro de 2026 50,0000 2 Data de Vencimento da Primeira Srie 100,0000

4.13.2. Amortizao do Principal das Debntures da Segunda Srie. Sem prejuzo dos pagamentos decorrentes de eventual vencimento antecipado das obrigaes decorrentes das Debntures da Segunda Srie, de resgate antecipado total ou de amortizao extraordinria das Debntures da Segunda Srie, o saldo do Valor Nominal Unitrio das Debntures da Segunda Srie ser amortizado 2 duas parcelas anuais, a partir do 6 sexto ano a contar da Data de Emisso, inclusive, sendo o primeiro pagamento devido em 11 de novembro de 2028, e o ltimo na Data de Vencimento da Segunda Srie, nos termos da tabela abaixo Parcela Data de Amortizao das Debntures da Segunda Srie do Saldo do Valor Nominal Unitrio a ser Amortizado 1 11 de novembro de 2028 50,0000 2 Data de Vencimento da Segunda Srie 100,0000",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,DESTINACAO_DOS_RECURSOS,Os recursos lquidos captados pela Emissora por meio das Debntures sero utilizados para capital de giro da gesto ordinria dos negcios da Emissora.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_11_Escritura-Escritura_20221110_000.pdf,COVENANTS_FINANCEIROS,"6.1.2. Vencimento Antecipado No Automtico. Constituem Eventos de Vencimento Antecipado que acarretam o vencimento no automtico das obrigaes decorrentes desta Escritura de Emisso Eventos de Vencimento Antecipado No Automticos i se o ndice da Dvida Lquida ConsolidadaEBITDA Consolidado Ajustado da Emissora for maior que 4,75x quatro inteiros e setenta e cinco centsimos, sendo que, para os fins deste item, a ndice da Dvida Lquida ConsolidadaEBITDA Consolidado Ajustado significa, em relao Emissora, a cada trimestre 31 de maro, 30 de junho, 30 de setembro e 31 de dezembro de cada ano, a razo expressa em decimal entre a sua Dvida Lquida Consolidada, naquela data e b o EBITDA Consolidado Ajustado para o perodo de 12 doze meses imediatamente anterior mesma data de mensurao",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,EMISSOR,MARFRIG GLOBAL FOODS S.A.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,CNPJ_DO_EMISSOR,03.853.8960001-40,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,DATA_DE_EMISSAO,20 de agosto de 2024,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,PRAZO_DE_VENCIMENTO,"As Debntures tero prazo de vigncia de 1.862 mil, oitocentos e sessenta e dois dias corridos contados da Data de Emisso, vencendo, portanto, em 25 de setembro de 2029",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,VALOR_TOTAL_DA_EMISSAO,"R 500.000.000,00 quinhentos milhes de reais",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,REGIME_DE_COLOCACAO,regime de melhores esforos de colocao,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,NUMERO_DA_EMISSAO,17 dcima stima emisso de debntures da Emissora,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,PUBLICO_ALVO,destinada exclusivamente a Investidores Profissionais,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"juros remuneratrios correspondentes variao acumulada de 100 cem por cento das taxas mdias dirias dos Depsitos Interfinanceiros DI de um dia, over extra grupo, expressas na forma percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, calculadas e divulgadas diariamente pela B3, no informativo dirio disponvel em sua pgina na internet www.b3.com.br Taxa DI, acrescida exponencialmente de um spread sobretaxa equivalente a 0,80 oitenta centsimos por cento ao ano, base 252 duzentos e cinquenta e dois Dias teis",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,AMORTIZACAO,"Parcela 1 25 de setembro de 2028 50,0000; Parcela 2 Data de Vencimento das Debntures 100,0000",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,DESTINACAO_DOS_RECURSOS,"Os recursos lquidos captados por meio da presente Emisso sero integralmente utilizados para gesto do capital de giro, dos passivos da Emissora e para propsitos corporativos gerais.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
MRFG_17_Escritura-Escritura_20240816_000.pdf,COVENANTS_FINANCEIROS,"se o ndice da Dvida Lquida ConsolidadaEBITDA Consolidado Ajustado da Emissora for maior que 4,75x quatro inteiros e setenta e cinco centsimos",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,EMISSOR,NORSA REFRIGERANTES S.A.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,CNPJ_DO_EMISSOR,07.196.0330001-06,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,DATA_DE_EMISSAO,28 de junho de 2019,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,PRAZO_DE_VENCIMENTO,"As Debntures tero prazo de vencimento i de 3 trs anos para as Debntures da 1 Srie, contados da Data de Emisso, vencendo-se portanto em 28 de junho de 2022 Data de Vencimento 1 Srie e ii de 5 cinco anos para as Debntures da 2 Srie, contados da Data de Emisso, vencendo-se, portanto, em 28 de junho de 2024 Data de Vencimento 2 Srie e, em conjunto com a Data de Vencimento 1 Srie, simplesmente, as Datas de Vencimento, ressalvados os casos de vencimento antecipado das Debntures em razo da ocorrncia dos Eventos de Vencimento Antecipado conforme definidos abaixo e as hipteses de resgate antecipado previstas nesta Escritura de Emisso.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,VALOR_TOTAL_DA_EMISSAO,"O valor total da Emisso ser de R250.000.000,00 duzentos e cinquenta milhes de reais, na Data de Emisso conforme definida abaixo Valor Total da Emisso, sendo que o volume da 1 Srie ser de R 139.000.000,00 cento e trinta e nove milhes de reais e o volume da 2 Srie de R 111.000.000,00 cento e onze milhes de reais.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,REGIME_DE_COLOCACAO,"As Debntures sero objeto de distribuio pblica com esforos restritos, nos termos da Instruo CVM 476, totalizando R250.000.000,00 duzentos e cinquenta milhes de reais, sob o regime de garantia firme de colocao para a totalidade das Debntures, com a intermediao do Coordenador Lder, nos termos do Contrato de Distribuio.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,NUMERO_DA_EMISSAO,A Emisso constitui a 2 segunda emisso de debntures da Emissora.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,PUBLICO_ALVO,"Para tanto, o Coordenador Lder poder acessar... em conjunto, no mximo 75 setenta e cinco Investidores Profissionais conforme definido abaixo, sendo possvel a subscrio das Debntures por, no mximo, 50 cinquenta Investidores Profissionais. Nos termos da Instruo da CVM n 539, de 13 de novembro de 2013, conforme alterada Instruo CVM 539 e para fins da Oferta Restrita, sero considerados Investidores Profissionais i instituies financeiras e demais instituies autorizadas a funcionar pelo Banco Central do Brasil ii companhias seguradoras e sociedades de capitalizao iii entidades abertas e fechadas de previdncia complementar iv pessoas naturais ou jurdicas que possuam investimentos financeiros em valor superior a R10.000.000,00 dez milhes de reais e que, adicionalmente, atestem por escrito sua condio de investidor profissional mediante termo prprio, de acordo com o Anexo 9-A da Instruo CVM 539 v fundos de investimento vi clubes de investimento, desde que tenham a carteira gerida por administrador de carteira de valores mobilirios autorizado pela CVM vii agentes autnomos de investimento, administradores de carteira, analistas e consultores de valores mobilirios autorizados pela CVM, em relao a seus recursos prprios e viii investidores no residentes.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"Remunerao das Debntures da 1 Srie Sobre o Valor Nominal Unitrio das Debntures da 1 Srie ou seu saldo, conforme o caso, incidiro juros remuneratrios correspondentes a 105,15 cento e cinco inteiros e quinze centsimos por cento da variao acumulada das taxas mdias dirias dos DI Depsitos Interfinanceiros de um dia... Remunerao das Debntures da 2 Srie Sobre o Valor Nominal Unitrio das Debntures da 2 Srie ou seu saldo, conforme o caso, incidiro juros remuneratrios correspondentes a 108 cento e oito inteiros por cento da variao acumulada da Taxa DI.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,AMORTIZACAO,"4.14 Amortizao do Valor Nominal Unitrio Sem prejuzo dos pagamentos em decorrncia de vencimento antecipado das obrigaes decorrentes das Debntures, o Valor Nominal Unitrio das Debntures da 1 Srie e das Debntures da 2 Srie sero amortizados semestralmente, em cada uma das datas e percentuais de pagamento estabelecidas na tabela abaixo Datas Pagamento Amortizao da 1 Srie 28 de junho de 2020 20,0000 28 de dezembro de 2020 20,0000 28 de junho de 2021 20,0000 28 de dezembro de 2021 20,0000 28 de junho de 2022 20,0000 Datas Pagamento Amortizao da 2 Srie 28 de dezembro de 2022 25,0000 28 de junho de 2023 25,0000 28 de dezembro de 2023 25,0000 28 de junho de 2024 25,0000",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,DESTINACAO_DOS_RECURSOS,Os recursos captados pela Emissora por meio da Emisso sero destinados para investimentos.,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
NRSA_2_Escritura-Escritura_20190530_000.pdf,COVENANTS_FINANCEIROS,"descumprimento dos seguintes ndices e limites financeiros, a serem acompanhados anualmente, pelo Agente Fiducirio com base nas demonstraes financeiras anuais auditadas da Emissora e da Fiadora, sendo que os ndices e limites definidos abaixo consideram o valor consolidado entre a Emissora e a Fiadora ndices Financeiros razo entre A Dvida Lquida e B EBITDA inferior ou igual a 3,5 para a apurao realizada no encerramento de cada exerccio social onde Dvida Lquida corresponde ao valor da dvida menos as disponibilidades em caixa, aplicaes financeiras e ativos decorrentes de instrumentos financeiros derivativos, sendo que no deve ser considerado para o clculo da dvida operaes de risco sacado. EBITDA corresponde ao resultado acumulado dos ltimos 12 doze meses, incluindo EBITDA pr forma das empresas adquiridas pela devedora e ainda no consolidadas integralmente no perodo de apurao, antes do imposto de renda e contribuio social, da depreciao e amortizao, do resultado financeiro, do resultado no operacional, da equivalncia patrimonial e da participao de acionistas minoritrios.",GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,False
